arrival_time,job_size
85,24
112,28
148,5
189,60
224,10
267,12
297,6
331,12
364,6
392,34
428,5
455,9
486,21
516,15
543,5
571,15
599,5
631,13
675,27
710,18
747,17
775,7
820,10
859,19
908,5
937,18
979,7
1015,9
1048,7
1076,6
1113,135
1150,5
1186,9
1220,6
1246,17
1273,5
1309,7
1349,30
1379,26
1418,11
1452,7
1486,6
1515,6
1565,9
1600,6
1638,6
1683,12
1713,12
1744,5
1776,25
1808,5
1844,7
1877,10
1909,9
1955,6
1987,32
2024,6
2060,5
2093,38
2124,10
2175,8
2208,77
2255,7
2286,6
2313,1064
2337,10
2369,6
2407,5
2443,7
2482,6
2514,5
2558,8
2594,5
2623,6
2652,10
2682,5
2713,21
2750,6
2785,26
2821,6
2856,16
2896,10
2933,15
2965,86
2999,8
3037,6
3082,40
3116,35
3154,45
3188,15
3232,7
3255,6
3288,5
3320,9
3349,6
3394,30
3425,9
3464,46
30,5
58,10
85,24
112,28
148,5
189,60
224,10
267,12
297,6
331,12
364,6
392,34
428,5
455,9
486,21
516,15
543,5
571,15
599,5
631,13
675,27
710,18
747,17
775,7
820,10
859,19
908,5
937,18
979,7
1015,9
1048,7
1076,6
1113,135
1150,5
1186,9
1220,6
1246,17
1273,5
1309,7
1349,30
1379,26
1418,11
1452,7
1486,6
1515,6
1565,9
1600,6
1638,6
1683,12
1713,12
1744,5
1776,25
1808,5
1844,7
1877,10
1909,9
1955,6
1987,32
2024,6
2060,5
2093,38
2124,10
2175,8
2208,77
2255,7
2286,6
2313,1064
2337,10
2369,6
2407,5
2443,7
2482,6
2514,5
2558,8
2594,5
2623,6
2652,10
2682,5
2713,21
2750,6
2785,26
2821,6
2856,16
2896,10
2933,15
2965,86
2999,8
3037,6
3082,40
3116,35
3154,45
3188,15
3232,7
3255,6
3288,5
3320,9
3349,6
3394,30
3425,9
3464,46
